time,open,high,low,close,EMA,Smoothing Line,Volume,Volume MA
2013-08-20T06:00:00-04:00,3067.25,3082,3066.5,3078.5,3081.055650381132,3083.238069790673,38667,37661.6
2013-08-20T10:00:00-04:00,3078.25,3097,3075,3089.25,3081.918213498908,3082.455115075865,70487,40893.05
2013-08-20T14:00:00-04:00,3089.25,3091.25,3081,3082.75,3082.005769972707,3081.870366120511,39208,38773.75
2013-08-20T18:00:00-04:00,3081.75,3084,3078.75,3078.75,3081.663057344001,3081.5998012657205,1633,31946.1
2013-08-20T22:00:00-04:00,3078.75,3081,3076.75,3080.75,3081.5669460446325,3081.6419274482764,1881,28334.55
2013-08-21T02:00:00-04:00,3080.25,3082,3067.5,3070.5,3080.402004355724,3081.5111982431945,10707,28709.4
2013-08-21T06:00:00-04:00,3070.5,3088,3068.5,3085,3080.8860038972266,3081.3047563228583,40289,30510.1
2013-08-21T10:00:00-04:00,3085,3090.25,3070.5,3078.25,3080.6085298027815,3081.025308288873,77337,33787
2013-08-21T14:00:00-04:00,3078.5,3098.75,3059.75,3061,3078.5444740340677,3080.4015916268863,162494,39735.55
2013-08-21T18:00:00-04:00,3062,3066.25,3055.5,3063.5,3076.9608451883764,3079.4803714556356,4669,35798.45
2013-08-21T22:00:00-04:00,3063.5,3064.75,3058.5,3062.75,3075.4649667474946,3078.4929639339894,1911,33760.85
2013-08-22T02:00:00-04:00,3062.25,3083.25,3062,3079,3075.8370755109163,3077.4831782567276,13614,34313
2013-08-22T06:00:00-04:00,3079,3097.75,3076.5,3093.75,3077.7226465097674,3076.9060015981245,41491,36318.95
2013-08-22T10:00:00-04:00,3093.5,3103.75,3082,3093,3079.3307889824237,3077.063264587796,81230,39867.55
2013-08-22T14:00:00-04:00,3093.5,3107,3093,3105,3082.0328111948,3078.07765778908,46970,40106.9
2013-08-22T18:00:00-04:00,3103.5,3109.5,3103.5,3109,3084.871462647979,3079.958956969177,1537,35949.1
2013-08-22T22:00:00-04:00,3109,3109.75,3104.75,3105.5,3087.042887632402,3082.2001193934743,1757,32564.7
2013-08-23T02:00:00-04:00,3105.5,3106.25,3096.5,3101.5,3088.5646889342547,3084.3685278783714,9936,32962.4
2013-08-23T06:00:00-04:00,3101.75,3127,3099.5,3118.25,3091.6894585201226,3086.8402617859115,65164,36084.55
2013-08-23T10:00:00-04:00,3118,3123,3111.75,3120,3094.6695155180046,3089.3676026505523,71343,39116.25
2013-08-23T14:00:00-04:00,3119.75,3126.5,3118,3122.25,3097.572724410846,3091.907855003126,44600,39412.9
2013-08-25T18:00:00-04:00,3120.25,3123.5,3119.5,3122,3100.1440165781255,3094.528080792271,1088,35942.95
2013-08-25T22:00:00-04:00,3122.25,3132.75,3120.75,3126.75,3102.944646412007,3097.404072287821,2355,34100.3
2013-08-26T02:00:00-04:00,3127,3128.5,3118.5,3120.5,3104.792578368638,3100.0246962575243,5562,34296.75
2013-08-26T06:00:00-04:00,3120.25,3136,3118.75,3131.25,3107.5775701193074,3102.606307177785,33037,35854.55
2013-08-26T10:00:00-04:00,3131.25,3147.25,3130.5,3140,3110.99045747517,3105.2898537906494,75324,39085.4
2013-08-26T14:00:00-04:00,3140,3142.75,3117.25,3123,3112.2546198462046,3107.7119744442653,71422,40642.05
2013-08-26T18:00:00-04:00,3123.5,3124.75,3116.75,3119.5,3113.017291441341,3109.726503450132,2562,36903.3
2013-08-26T22:00:00-04:00,3119.5,3121.75,3115.5,3116.75,3113.410208131726,3111.45002940275,2663,28911.75
2013-08-27T02:00:00-04:00,3116.75,3124.25,3103.75,3107.25,3112.761765170492,3112.486868412986,18993,29627.95
2013-08-27T06:00:00-04:00,3107.25,3107.5,3083.25,3096.5,3111.0500004157034,3112.498777001093,63965,32730.65
2013-08-27T10:00:00-04:00,3096.5,3100,3063,3068.25,3106.54473721405,3111.356800474662,158294,39964.65
2013-08-27T14:00:00-04:00,3068.5,3070,3052.5,3061.75,3101.8295017178343,3109.119242529961,112948,43537.5
2013-08-27T18:00:00-04:00,3061.5,3068.75,3058,3066.25,3098.084291010694,3106.0540591057543,2760,39614
2013-08-27T22:00:00-04:00,3066.25,3067,3058.25,3065.5,3094.6543656411473,3102.4325791998854,2678,37399.4
2013-08-28T02:00:00-04:00,3065.5,3070,3062,3063.25,3091.348642942079,3098.4923077051603,11464,37895.75
2013-08-28T06:00:00-04:00,3063,3072.75,3056,3068,3088.890891053439,3094.9615384730378,52400,40427.9
2013-08-28T10:00:00-04:00,3068.25,3084.75,3062.25,3083.25,3088.297113047814,3092.255060739034,70332,43447.7
2013-08-28T14:00:00-04:00,3083.5,3084.5,3066.25,3066.25,3085.9763643059387,3089.8334753980826,48251,42602.05
2013-08-28T18:00:00-04:00,3068.25,3069.5,3064,3067,3083.9788522737344,3087.6983727246,2253,39147.55
2013-08-28T22:00:00-04:00,3067.75,3073.25,3066.75,3072,3082.717920455447,3085.9722282272737,1672,37001.15
2013-08-29T02:00:00-04:00,3072.25,3083,3072.25,3077.25,3082.142349881189,3084.622519992824,9181,37405.8
2013-08-29T06:00:00-04:00,3077.5,3092.5,3066.75,3088.75,3082.8378919989586,3083.5306757830526,59317,40253.9
2013-08-29T10:00:00-04:00,3088.75,3109,3088.75,3096,3084.2233770517,3083.180078332205,102667,45109.15
2013-08-29T14:00:00-04:00,3096.25,3104,3087.75,3092.75,3085.120916309416,3083.408491139341,70872,47000.9
2013-08-29T18:00:00-04:00,3093.5,3095.5,3089.75,3093.25,3085.9766093294775,3084.0602289141475,3548,43412.1
2013-08-29T22:00:00-04:00,3093.25,3103.5,3091.5,3098.5,3087.294860979006,3085.090731133711,4804,40081.2
2013-08-30T02:00:00-04:00,3098,3101.75,3088.75,3096.25,3088.237507191742,3086.170654172268,15334,40719.8
2013-08-30T06:00:00-04:00,3096.5,3099.25,3082,3084.25,3087.8177695926115,3086.88953268045,46869,42930.1
2013-08-30T10:00:00-04:00,3084,3084.5,3062,3070.75,3086.0211622670736,3087.069581871982,119134,47937.15
2013-08-30T14:00:00-04:00,3071,3081.75,3065.5,3079.25,3085.3084083442236,3086.9359416749307,63910,47934.4
2013-09-01T18:00:00-04:00,3088.75,3101.75,3088.75,3098.25,3086.670681150095,3086.8111057091487,6876,40363.5
2013-09-01T22:00:00-04:00,3098,3100.5,3094.25,3100,3088.0737673448216,3086.778357739765,1772,34804.7
2013-09-02T02:00:00-04:00,3100,3107,3099.75,3105.25,3089.8817918348404,3087.1911621882105,7713,35052.35
2013-09-02T06:00:00-04:00,3105,3113.25,3104,3108,3091.7889716416994,3088.344724063136,6359,35236.4
2013-09-02T10:00:00-04:00,3108.25,3111.25,3107.75,3109,3093.6006588373098,3090.003174161753,2496,34788
2013-09-02T18:00:00-04:00,3108.25,3110.5,3106,3109.25,3095.247957907067,3091.718629513148,1980,32267
2013-09-02T22:00:00-04:00,3109.5,3111.5,3107.75,3109.5,3096.748172864218,3093.453510617027,1523,28826.55
2013-09-03T02:00:00-04:00,3109.5,3111.25,3092,3092.25,3096.274680983774,3094.7320884468136,17324,27280.2
2013-09-03T06:00:00-04:00,3092.25,3111.25,3091.5,3107.75,3097.4826093012716,3095.8708159787284,51840,29759.55
2013-09-03T10:00:00-04:00,3107.75,3113,3076,3078.25,3095.458124111664,3096.242309033599,137887,36570.3
2013-09-03T14:00:00-04:00,3078.5,3096,3076.5,3089,3094.778321573594,3096.1483817669045,78301,40026.3
2013-09-03T18:00:00-04:00,3087.75,3089.75,3085,3089.75,3094.2490245658473,3095.648552107231,1477,37134.3
2013-09-03T22:00:00-04:00,3089.5,3096.25,3088.5,3095.75,3094.4070219799687,3095.2750203064693,1848,32093.35
2013-09-04T02:00:00-04:00,3095.75,3096,3083.25,3084.75,3093.390493350498,3094.4565971163147,11608,29130.15
2013-09-04T06:00:00-04:00,3084.75,3107.5,3084,3105.75,3094.6914940504457,3094.303271104071,46398,31272.65
2013-09-04T10:00:00-04:00,3105.75,3129.25,3105.75,3125.25,3097.908178887241,3094.9292425668004,90128,35538.85
2013-09-04T14:00:00-04:00,3125.25,3131.5,3118.5,3131,3101.391528478058,3096.3577433492424,64473,37995.8
2013-09-04T18:00:00-04:00,3131.5,3132.75,3129.25,3129.75,3104.3766307435253,3098.3516651019536,1322,35718.45
2013-09-04T22:00:00-04:00,3129.75,3134,3129.5,3131.75,3107.2580380336804,3101.12517403859,1390,29831.25
2013-09-05T02:00:00-04:00,3131.75,3135,3125,3127.5,3109.3887708722405,3104.0646294029493,9541,27112.8
2013-09-05T06:00:00-04:00,3127.5,3137.75,3124,3133.5,3111.926794990952,3106.8683526236914,38264,28682.2
2013-09-05T10:00:00-04:00,3133.25,3135.75,3124.75,3127.75,3113.59239551822,3109.308526031724,70406,32113.9
2013-09-05T14:00:00-04:00,3127.5,3135,3126.5,3129,3115.2142486215653,3111.476049607332,31447,33300.6
2013-09-05T18:00:00-04:00,3128.5,3130.75,3120.5,3123.75,3116.1127487666636,3113.246991753929,2272,33096.25
2013-09-05T22:00:00-04:00,3123.75,3127.75,3122.75,3127,3117.258775212278,3114.820992621936,1676,33055.25
2013-09-06T02:00:00-04:00,3127,3135,3126.25,3129,3118.494693610986,3116.1345723459426,6513,33281.9
2013-09-06T06:00:00-04:00,3128.75,3145.5,3107,3111.25,3117.7320942835136,3116.9625120990013,84424,37426.95
2013-09-06T10:00:00-04:00,3110.75,3150.25,3096.5,3147,3120.812926464196,3118.0822476675276,129300,43025.75
2013-09-06T14:00:00-04:00,3147,3149.25,3129.5,3134.5,3122.253671046912,3119.310432123578,55987,43233.1
2013-09-08T18:00:00-04:00,3132.75,3139.75,3130.5,3138,3123.9111793577636,3120.6409129526746,2379,36457.7
2013-09-08T22:00:00-04:00,3137.75,3142.75,3135.75,3141.75,3125.788949951683,3122.099764220814,1920,32638.65
2013-09-09T02:00:00-04:00,3141.5,3146.25,3139.5,3142,3127.4953762725586,3124.052420618623,9139,33021.75
2013-09-09T06:00:00-04:00,3142,3157,3140.25,3154.75,3130.364284033342,3125.962692132452,40135,34936.1
2013-09-09T10:00:00-04:00,3155,3167,3146.25,3166.5,3134.1680436087795,3128.3455666448253,79781,38344.75
2013-09-09T14:00:00-04:00,3166.5,3175.25,3165,3170,3137.9398284920658,3131.151296471686,59134,38981.55
2013-09-09T18:00:00-04:00,3171.5,3173.5,3167.25,3168.75,3141.1830044402695,3134.2301073694034,2130,34581.65
2013-09-09T22:00:00-04:00,3168.5,3174.75,3167.5,3174.5,3144.690056604452,3137.6690434357815,1867,31451.35
2013-09-10T02:00:00-04:00,3174.25,3184,3171.5,3183.25,3148.7489980145097,3141.345986232015,10217,31896.1
2013-09-10T06:00:00-04:00,3183.25,3189.25,3179.25,3182.5,3152.3017350656137,3144.9727245233817,47249,34189.05
2013-09-10T10:00:00-04:00,3183,3189.25,3177.25,3186,3155.8489208481806,3148.554542994605,95605,38492.25
2013-09-10T14:00:00-04:00,3186,3188,3173.25,3184.5,3158.8648239167933,3152.09090688991,68368,39997.45
2013-09-10T18:00:00-04:00,3184.25,3188.75,3180,3184,3161.510631925552,3155.4550219541297,3448,36649.55
2013-09-10T22:00:00-04:00,3184.25,3184.75,3179.75,3180.75,3163.5358285649677,3158.412388064221,2064,35180.4
2013-09-11T02:00:00-04:00,3180.75,3181.25,3175.25,3175.75,3164.821530821287,3160.916347215356,10735,35603.55
2013-09-11T06:00:00-04:00,3175.75,3178,3162.75,3164,3164.7350538927303,3162.6935738242655,54915,38265.5
2013-09-11T10:00:00-04:00,3164,3180,3160,3178,3166.131364009285,3164.1468818427643,87454,42312.55
2013-09-11T14:00:00-04:00,3178,3184,3173,3184,3168.012273060939,3165.4472100698417,36777,39930.2
2013-09-11T18:00:00-04:00,3184.25,3184.5,3179.25,3179.5,3169.2215074755773,3166.584345851964,2126,33571.5
2013-09-11T22:00:00-04:00,3179.25,3181.75,3179,3179.75,3170.329769846569,3167.6859936570204,1604,30852.35
2013-09-12T02:00:00-04:00,3179.75,3180,3173.75,3176.5,3170.9792677574565,3168.9348364299653,7079,31087.35
2013-09-12T06:00:00-04:00,3176.5,3184.25,3170.25,3181.75,3172.113029046145,3170.131169437337,37016,32842.15
2013-09-12T10:00:00-04:00,3181.75,3186.75,3173.25,3180.5,3172.9958680939194,3171.1278884439334,58652,35317.8
2013-09-12T14:00:00-04:00,3180.5,3183.25,3172,3179,3173.62788197877,3172.009163344572,44839,35553
2013-09-12T18:00:00-04:00,3171.75,3175.25,3170.75,3174,3173.6670522967943,3172.6766198346168,1478,31637.85
2013-09-12T22:00:00-04:00,3174,3174.25,3166,3169,3173.175783633974,3173.11592300992,2045,28783.4
2013-09-13T02:00:00-04:00,3169.25,3175,3168,3171.25,3172.9730695672397,3173.287931114139,5354,28944.6
2013-09-13T06:00:00-04:00,3171.5,3176.25,3168.5,3171.5,3172.8180096127935,3173.252359417914,24298,30066.15
2013-09-13T10:00:00-04:00,3171.25,3172.75,3155.25,3172,3172.7319033377626,3173.0731636897126,68514,32981
2013-09-13T14:00:00-04:00,3172.25,3175.5,3168.5,3175,3172.97065035484,3172.9338833013217,19312,31584.15
2013-09-15T18:00:00-04:00,3200.5,3213.25,3196.75,3203,3176.1316345280147,3173.52505348013,8270,27217.4
2013-09-15T22:00:00-04:00,3202.75,3206,3202,3204.5,3179.117778261908,3174.7539952190637,1564,23877.2
2013-09-16T02:00:00-04:00,3204,3207.5,3198.75,3203.5,3181.684327918549,3176.5272588802145,10766,24243.1
2013-09-16T06:00:00-04:00,3203.75,3205.75,3181.5,3183.25,3181.84913550607,3178.350705313876,46157,26447.75
2013-09-16T10:00:00-04:00,3183.25,3185,3162.25,3168,3180.391331768589,3179.834841596626,91549,30488.45
2013-09-16T14:00:00-04:00,3168.25,3169.75,3156.25,3161.5,3178.4027705297904,3180.289068796981,57219,30603.65
2013-09-16T18:00:00-04:00,3158.5,3161.25,3156.25,3158.25,3176.2814262634965,3179.7217983972987,1638,26312.85
2013-09-16T22:00:00-04:00,3158.25,3162.25,3156.5,3157.5,3174.3044340252336,3178.245819618636,1584,24553.2
2013-09-17T02:00:00-04:00,3157.75,3162.75,3156.25,3160,3172.7987041278407,3176.43573334299,6948,24794.3
2013-09-17T06:00:00-04:00,3160,3177.75,3157.5,3175.25,3173.0567352722783,3174.9688140437274,47533,27090.75
2013-09-17T10:00:00-04:00,3175.25,3188.5,3174.25,3187.75,3174.6033947173014,3174.20893888123,63232,29898.4
2013-09-17T14:00:00-04:00,3187.75,3189,3182.75,3186.5,3175.8556689575853,3174.123787420048,31862,29640.7
2013-09-17T18:00:00-04:00,3186.5,3192.25,3185.75,3190.75,3177.4234932778395,3174.7475992705686,1723,26794.25
2013-09-17T22:00:00-04:00,3191,3192.25,3188.5,3191.5,3178.9052308275404,3175.968904610509,1399,24622.25
2013-09-18T02:00:00-04:00,3191.25,3194.75,3187.75,3192.75,3180.3625749509574,3177.4300725462444,7174,24907.05
2013-09-18T06:00:00-04:00,3192.75,3194.5,3188.5,3190.75,3181.4559881140144,3178.8005912255876,28638,26236.7
2013-09-18T10:00:00-04:00,3191,3194.75,3183.25,3187.25,3182.065884102013,3180.0426342544733,53117,28624.85
2013-09-18T14:00:00-04:00,3187.75,3229.75,3187.75,3225.25,3186.6115805123277,3181.8802517013705,130794,33949.65
2013-09-18T18:00:00-04:00,3224.5,3230.5,3224.5,3227.75,3190.9419404583987,3184.2875936275423,3398,30693.85
2013-09-18T22:00:00-04:00,3227.5,3230.5,3226.5,3230.5,3195.1059467259356,3187.2362679825383,1726,29814.55
2013-09-19T02:00:00-04:00,3230.25,3235.75,3227.5,3234.75,3199.279004965311,3190.8008713527975,11520,29977.05
2013-09-19T06:00:00-04:00,3234.75,3237.75,3226.5,3236.25,3203.170688653173,3195.0218322630294,44972,32147.45
2013-09-19T10:00:00-04:00,3236.25,3237,3224.75,3225.75,3205.5474582686284,3198.8090078142895,76030,35410.65
2013-09-19T14:00:00-04:00,3225.5,3234.5,3225,3230.75,3208.2003573982465,3202.2606912022593,44594,35332.5
2013-09-19T18:00:00-04:00,3234,3234,3226.75,3227.5,3210.2318987247468,3205.285881602021,2078,30858.95
2013-09-19T22:00:00-04:00,3227.5,3231,3227.25,3230.75,3212.391698858984,3207.9084203807556,777,28036.85
2013-09-20T02:00:00-04:00,3230.75,3236.5,3229.25,3235.5,3214.82415161067,3210.2391129722555,7040,28306.95
2013-09-20T06:00:00-04:00,3235.5,3240.25,3231,3232.75,3216.711083020073,3212.471837922544,40423,30248.9
2013-09-20T10:00:00-04:00,3233,3241.5,3220.75,3222.75,3217.3467584916443,3214.301118141224,94770,34640
2013-09-20T14:00:00-04:00,3222.75,3226.5,3216.5,3219,3217.5207839135765,3215.75889517899,61915,35359.1
2013-09-22T18:00:00-04:00,3222.75,3225.25,3215.75,3221,3217.8870171858316,3216.8579588443595,3250,32360
2013-09-22T22:00:00-04:00,3221,3225.75,3221,3225.75,3218.714699587323,3217.63606843969,1672,30850.5
2013-09-23T02:00:00-04:00,3225.5,3230.25,3220.5,3225.75,3219.4552575254997,3218.1849033407752,6672,31097.95
2013-09-23T06:00:00-04:00,3226,3237,3211.75,3221.25,3219.6441777859736,3218.6443871996407,58617,33958.85
2013-09-23T10:00:00-04:00,3221,3222.25,3198,3219.75,3219.6553169663975,3219.071293810205,108540,39027.15
2013-09-23T14:00:00-04:00,3219.75,3221.5,3209,3210.25,3218.6652836015137,3219.2269470933416,58676,40529.05
2013-09-23T18:00:00-04:00,3211,3213,3206,3206.75,3217.411043222407,3218.9662158203582,1901,37968.25
2013-09-23T22:00:00-04:00,3206.5,3210.5,3206,3210,3216.630933409522,3218.401350997163,1329,31495
2013-09-24T02:00:00-04:00,3210.25,3215.75,3208.5,3211.25,3216.0645193664145,3217.685419313251,7386,31694.4
2013-09-24T06:00:00-04:00,3211.25,3221,3209.75,3213,3215.7419383804763,3216.902743596067,31297,33172.95
2013-09-24T10:00:00-04:00,3213.5,3230.75,3202.75,3227,3216.926997498321,3216.555086375428,86881,36941
2013-09-24T14:00:00-04:00,3227,3228,3207.5,3214.25,3216.6452082879714,3216.401919388541,49491,37166.95
2013-09-24T18:00:00-04:00,3215.25,3217.75,3212.5,3217.5,3216.735186362922,3216.422769979221,1680,33449.45
2013-09-24T22:00:00-04:00,3217.75,3217.75,3215.5,3216.75,3216.7367456931406,3216.5572152445666,1086,31274.05
2013-09-25T02:00:00-04:00,3217,3219.25,3205.25,3216.75,3216.738140883336,3216.7564557451383,9024,31621.35
2013-09-25T06:00:00-04:00,3216.75,3218.25,3201.5,3203,3215.2920207903535,3216.429460403545,48202,33992.6
2013-09-25T10:00:00-04:00,3203.25,3220.5,3195.75,3206,3214.313913338737,3215.963201413698,129898,40135.5
2013-09-25T14:00:00-04:00,3206,3210.75,3200,3201.75,3212.9913961451857,3215.214443370151,60104,41119.55
2013-09-25T18:00:00-04:00,3202.5,3206,3202.25,3205,3212.1501965509556,3214.2971335417137,1705,36466.3
2013-09-25T22:00:00-04:00,3205,3214,3204.75,3214,3212.3449127034864,3213.418487905744,2457,33493.4
2013-09-26T02:00:00-04:00,3213.75,3219.25,3211.25,3212.5,3212.361237682067,3212.8323312840866,9006,33781.2
2013-09-26T06:00:00-04:00,3212.25,3228.5,3208.25,3228,3214.0074231892177,3212.7710332541824,38236,35609.4
2013-09-26T10:00:00-04:00,3228,3235.25,3213.75,3226.75,3215.348747064037,3213.242503437953,106467,40599.15
2013-09-26T14:00:00-04:00,3226.75,3229.75,3217.5,3228.75,3216.759405267823,3214.164345181326,50848,40210.7
2013-09-26T18:00:00-04:00,3229.75,3233.5,3227.5,3228,3217.9426257659466,3215.2838877938184,2531,34910.25
2013-09-26T22:00:00-04:00,3228.25,3229,3227.25,3227.75,3218.9749809484783,3216.6066364471008,1035,32028.2
2013-09-27T02:00:00-04:00,3227.75,3230.5,3213.5,3215.25,3218.5828776907438,3217.521727347406,8686,32367.45
2013-09-27T06:00:00-04:00,3215.5,3218.75,3203,3209.5,3217.6267853022446,3217.9773349950474,53921,34997.05
2013-09-27T10:00:00-04:00,3209.5,3228.5,3206.25,3223.75,3218.2713342177976,3218.279720785042,76126,38434.05
2013-09-27T14:00:00-04:00,3223.75,3225.75,3214.75,3223,3218.769088510661,3218.445013333985,50165,39377.45
2013-09-29T18:00:00-04:00,3211.5,3212.25,3200.25,3202.25,3217.030237088486,3218.056064561987,6239,35345.35
2013-09-29T22:00:00-04:00,3202.25,3209.75,3202,3207.5,3216.0270542370663,3217.5448998712513,2309,32986.25
2013-09-30T02:00:00-04:00,3207.25,3207.25,3200,3201.75,3214.524206422638,3216.9243840953304,8385,33321.5
2013-09-30T06:00:00-04:00,3202,3203,3178.25,3196.25,3212.600605746571,3215.790238401085,57527,36143.55
2013-09-30T10:00:00-04:00,3196.5,3223.25,3196.25,3212.25,3212.5636998785108,3214.549160674655,112668,41325.75
2013-09-30T14:00:00-04:00,3212.5,3221.75,3204.5,3219.5,3213.2938367334045,3213.8018806036384,94226,43626.95
2013-09-30T18:00:00-04:00,3221.25,3225.75,3216.25,3225.25,3214.5523802351513,3213.5069458032553,3150,37289.55
2013-09-30T22:00:00-04:00,3225.25,3230.25,3214.75,3219,3215.0205507367145,3213.6062146660706,5410,34554.85
2013-10-01T02:00:00-04:00,3218.75,3228.75,3218,3222.5,3215.807861185481,3214.2476657538527,8232,34881.2
2013-10-01T06:00:00-04:00,3222.25,3228.25,3213,3217,3215.9333494817465,3214.9215956745,49695,37243.1
2013-10-01T10:00:00-04:00,3217.25,3248.75,3216.75,3240.5,3218.5193126941945,3215.966690866658,115962,42590.9
2013-10-01T14:00:00-04:00,3240.5,3251.25,3231.5,3249.25,3221.7541218842794,3217.407039196484,67219,44040.05
2013-10-01T18:00:00-04:00,3251,3251,3243.5,3243.75,3224.069477475408,3219.2168245442226,2425,38837.95
2013-10-01T22:00:00-04:00,3244,3244.75,3239.75,3241.5,3225.904269320102,3221.2361061711467,2328,36411.95
2013-10-02T02:00:00-04:00,3241.25,3241.5,3223.5,3229,3226.2301357074593,3223.2954634162893,16748,37122.8
2013-10-02T06:00:00-04:00,3229.25,3237.5,3222.5,3234.5,3227.100647738253,3225.011730425101,59347,40038.4
2013-10-02T10:00:00-04:00,3234.25,3250,3221,3247,3229.1953163973844,3226.4999693277223,108279,45018.05
2013-10-02T14:00:00-04:00,3246.75,3247,3237.5,3239.75,3230.3063357239757,3227.7473409774357,52025,44923.25
2013-10-02T18:00:00-04:00,3239.75,3239.75,3223,3232.5,3230.537247753031,3228.6739366640213,5795,41406.7
2013-10-02T22:00:00-04:00,3232.5,3238.25,3231.75,3237.75,3231.296484831659,3229.687206488861,2311,39014
2013-10-03T02:00:00-04:00,3237,3239.75,3230.5,3230.75,3231.2389601125374,3230.514868963718,7229,39063.5
2013-10-03T06:00:00-04:00,3230.75,3248,3230.5,3234.25,3231.5559116796385,3230.9869880201686,45111,41203.6
2013-10-03T10:00:00-04:00,3234,3234.25,3189.25,3215.5,3229.865815713361,3230.898884018046,213731,51470.9
2013-10-03T14:00:00-04:00,3215.75,3216,3196.25,3200.75,3226.8009930066914,3230.151633068778,87448,52966.95
2013-10-03T18:00:00-04:00,3201.25,3206,3200.5,3205.25,3224.5324674270396,3228.798829587854,2860,47476.55
2013-10-03T22:00:00-04:00,3205.5,3208.5,3199.5,3200.75,3222.029049803141,3226.956847525975,2805,42905.5
2013-10-04T02:00:00-04:00,3201.25,3213.75,3201,3212.75,3221.0523077186,3224.8561267337673,6785,43087.25
2013-10-04T06:00:00-04:00,3213,3222.75,3204,3219,3220.836275327168,3223.0502186565286,43721,45002.8
2013-10-04T10:00:00-04:00,3219.25,3235,3216.5,3231.75,3221.985088450624,3222.0870377453152,99862,49584.3
2013-10-04T14:00:00-04:00,3231.75,3239.5,3230.5,3234.75,3223.3287633505583,3221.846296930019,45287,49363.9
2013-10-06T18:00:00-04:00,3224,3226,3217.5,3219.5,3222.925735629447,3222.02563409528,5494,43840.5
2013-10-06T22:00:00-04:00,3219.5,3221,3217.5,3219.5,3222.5651318789787,3222.3281989273555,2707,40614.9
2013-10-07T02:00:00-04:00,3219.25,3220.5,3201.75,3209.5,3221.1898548390864,3222.3989148297396,11463,41066.8
2013-10-07T06:00:00-04:00,3209.5,3225.5,3204.75,3219.5,3221.0119753823406,3222.2042922160826,48530,43376.9
2013-10-07T10:00:00-04:00,3219.5,3232.75,3211.25,3225.75,3221.5107148157786,3221.840682509127,91947,47136.85
2013-10-07T14:00:00-04:00,3225.5,3228,3204.75,3207,3219.98327115096,3221.252189613429,78839,48111.45
2013-10-07T18:00:00-04:00,3206.5,3208.25,3198,3203.75,3218.2745057666484,3220.394064390963,4912,42943.1
2013-10-07T22:00:00-04:00,3203.5,3211.25,3202.25,3210,3217.403505159633,3219.636794455072,2736,40478.65
2013-10-08T02:00:00-04:00,3209.75,3213.25,3203,3206,3216.203136195461,3218.6750266176964,8514,40614.6
2013-10-08T06:00:00-04:00,3205.75,3214.5,3195,3203.25,3214.839648174886,3217.340813289518,56161,43307.1
2013-10-08T10:00:00-04:00,3203.5,3204.5,3148.75,3151.75,3208.1986325775297,3214.983885574832,215115,53701.4
2013-10-08T14:00:00-04:00,3151.5,3161,3144.25,3145,3201.54614493779,3211.6382134090604,130173,57954.5
